timestamp;mouse_id;zone_idx;event
2025-11-08T19:34:47;Souris-06;1;stay
2025-11-08T19:34:48;Souris-01;2;leave
2025-11-08T19:34:48;Souris-01;1;enter
2025-11-08T19:34:48;Souris-02;2;leave
2025-11-08T19:34:48;Souris-02;1;enter
2025-11-08T19:34:48;Souris-06;1;leave
2025-11-08T19:34:48;Souris-06;0;enter
2025-11-08T19:34:48;Souris-03;1;leave
2025-11-08T19:34:48;Souris-03;0;enter
2025-11-08T19:34:48;Souris-05;1;leave
2025-11-08T19:34:48;Souris-05;0;enter
2025-11-08T19:34:48;Souris-08;1;leave
2025-11-08T19:34:48;Souris-08;0;enter
2025-11-08T19:34:49;Souris-01;1;leave
2025-11-08T19:34:49;Souris-01;0;enter
2025-11-08T19:34:49;Souris-02;1;leave
2025-11-08T19:34:49;Souris-02;0;enter
2025-11-08T19:34:49;Souris-03;0;leave
2025-11-08T19:34:49;Souris-03;3;enter
2025-11-08T19:34:49;Souris-05;0;leave
2025-11-08T19:34:49;Souris-05;3;enter
2025-11-08T19:34:49;Souris-08;0;leave
2025-11-08T19:34:49;Souris-08;3;enter
2025-11-08T19:34:49;Souris-06;0;leave
2025-11-08T19:34:49;Souris-06;3;enter
2025-11-08T19:34:49;Souris-01;0;leave
2025-11-08T19:34:49;Souris-01;1;enter
2025-11-08T19:34:49;Souris-02;0;stay
2025-11-08T19:34:49;Souris-03;3;leave
2025-11-08T19:34:49;Souris-03;0;enter
2025-11-08T19:34:49;Souris-05;3;leave
2025-11-08T19:34:49;Souris-05;0;enter
2025-11-08T19:34:49;Souris-06;3;leave
2025-11-08T19:34:49;Souris-06;0;enter
2025-11-08T19:34:49;Souris-08;3;leave
2025-11-08T19:34:49;Souris-08;0;enter
2025-11-08T19:34:50;Souris-01;1;leave
2025-11-08T19:34:50;Souris-01;3;enter
2025-11-08T19:34:50;Souris-03;0;leave
2025-11-08T19:34:50;Souris-03;2;enter
2025-11-08T19:34:50;Souris-05;0;leave
2025-11-08T19:34:50;Souris-05;2;enter
2025-11-08T19:34:50;Souris-06;0;stay
2025-11-08T19:34:50;Souris-08;0;leave
2025-11-08T19:34:50;Souris-08;2;enter
2025-11-08T19:34:50;Souris-02;0;leave
2025-11-08T19:34:50;Souris-02;2;enter
2025-11-08T19:34:51;Souris-03;2;stay
2025-11-08T19:34:51;Souris-05;2;leave
2025-11-08T19:34:51;Souris-05;0;enter
2025-11-08T19:34:51;Souris-06;0;leave
2025-11-08T19:34:51;Souris-06;3;enter
2025-11-08T19:34:51;Souris-08;2;leave
2025-11-08T19:34:51;Souris-08;0;enter
2025-11-08T19:34:51;Souris-02;2;stay
2025-11-08T19:34:51;Souris-01;3;leave
2025-11-08T19:34:51;Souris-06;3;stay
2025-11-08T19:34:51;Souris-05;0;leave
2025-11-08T19:34:51;Souris-08;0;leave
2025-11-08T19:34:52;Souris-02;2;leave
2025-11-08T19:34:52;Souris-02;1;enter
2025-11-08T19:34:52;Souris-03;2;leave
2025-11-08T19:34:52;Souris-03;1;enter
2025-11-08T19:34:52;Souris-06;3;leave
2025-11-08T19:34:52;Souris-06;1;enter
2025-11-08T19:34:52;Souris-02;1;leave
2025-11-08T19:34:52;Souris-02;3;enter
2025-11-08T19:34:52;Souris-03;1;leave
2025-11-08T19:34:52;Souris-03;2;enter
2025-11-08T19:34:52;Souris-06;1;leave
2025-11-08T19:34:52;Souris-06;2;enter
2025-11-08T19:34:53;Souris-02;3;leave
2025-11-08T19:34:53;Souris-02;0;enter
2025-11-08T19:34:53;Souris-06;2;leave
2025-11-08T19:34:53;Souris-06;0;enter
2025-11-08T19:34:53;Souris-03;2;leave
2025-11-08T19:34:54;Souris-02;0;stay
2025-11-08T19:34:54;Souris-06;0;leave
2025-11-08T19:34:55;Souris-02;0;leave
2025-11-08T19:34:55;Souris-02;3;enter
2025-11-08T19:34:56;Souris-02;3;leave
2025-11-08T19:34:56;Souris-02;2;enter
2025-11-08T19:34:56;Souris-02;2;stay
2025-11-08T19:34:57;Souris-02;2;leave
2025-11-08T19:34:57;Souris-02;3;enter
2025-11-08T19:34:57;Souris-04;2;enter
2025-11-08T19:34:57;Souris-02;3;stay
2025-11-08T19:34:57;Souris-04;2;leave
2025-11-08T19:34:57;Souris-04;3;enter
2025-11-08T19:34:58;Souris-02;3;leave
2025-11-08T19:34:58;Souris-02;1;enter
2025-11-08T19:34:58;Souris-04;3;leave
2025-11-08T19:34:58;Souris-04;2;enter
2025-11-08T19:34:59;Souris-04;2;leave
2025-11-08T19:34:59;Souris-04;3;enter
2025-11-08T19:34:59;Souris-02;1;leave
2025-11-08T19:34:59;Souris-02;3;enter
2025-11-08T19:34:59;Souris-02;3;leave
2025-11-08T19:34:59;Souris-02;0;enter
2025-11-08T19:34:59;Souris-04;3;leave
2025-11-08T19:34:59;Souris-04;2;enter
2025-11-08T19:35:00;Souris-04;2;stay
2025-11-08T19:35:00;Souris-05;3;enter
2025-11-08T19:35:00;Souris-02;0;leave
2025-11-08T19:35:00;Souris-02;1;enter
2025-11-08T19:35:01;Souris-05;3;stay
2025-11-08T19:35:01;Souris-;0;enter
2025-11-08T19:35:01;Souris-02;1;leave
2025-11-08T19:35:01;Souris-02;3;enter
2025-11-08T19:35:01;Souris-04;2;leave
2025-11-08T19:35:01;Souris-04;3;enter
2025-11-08T19:38:21;Souris-03;3;enter
2025-11-08T19:38:21;Souris-05;3;enter
2025-11-08T19:38:21;Souris-06;0;enter
2025-11-08T19:38:21;Souris-07;3;enter
2025-11-08T19:38:22;Souris-03;3;leave
2025-11-08T19:38:22;Souris-03;0;enter
2025-11-08T19:38:22;Souris-05;3;leave
2025-11-08T19:38:22;Souris-05;0;enter
2025-11-08T19:38:22;Souris-06;0;stay
2025-11-08T19:38:22;Souris-07;3;leave
2025-11-08T19:38:22;Souris-07;0;enter
2025-11-08T19:38:22;Souris-03;0;leave
2025-11-08T19:38:22;Souris-03;2;enter
2025-11-08T19:38:22;Souris-05;0;leave
2025-11-08T19:38:22;Souris-05;2;enter
2025-11-08T19:38:22;Souris-06;0;leave
2025-11-08T19:38:22;Souris-06;1;enter
2025-11-08T19:38:22;Souris-07;0;leave
2025-11-08T19:38:22;Souris-07;2;enter
2025-11-08T19:38:23;Souris-03;2;stay
2025-11-08T19:38:23;Souris-05;2;stay
2025-11-08T19:38:23;Souris-07;2;stay
2025-11-08T19:38:23;Souris-06;1;leave
2025-11-08T19:38:23;Souris-06;3;enter
2025-11-08T19:38:24;Souris-05;2;leave
2025-11-08T19:38:24;Souris-05;3;enter
2025-11-08T19:38:24;Souris-06;3;leave
2025-11-08T19:38:24;Souris-06;1;enter
2025-11-08T19:38:24;Souris-07;2;leave
2025-11-08T19:38:24;Souris-07;3;enter
2025-11-08T19:38:24;Souris-03;2;leave
2025-11-08T19:38:24;Souris-05;3;leave
2025-11-08T19:38:24;Souris-05;0;enter
2025-11-08T19:38:24;Souris-07;3;leave
2025-11-08T19:38:24;Souris-07;0;enter
2025-11-08T19:38:24;Souris-06;1;leave
2025-11-08T19:38:25;Souris-02;3;enter
2025-11-08T19:38:25;Souris-05;0;stay
2025-11-08T19:38:25;Souris-07;0;stay
2025-11-08T19:38:25;Souris-01;3;enter
2025-11-08T19:38:26;Souris-05;0;leave
2025-11-08T19:38:26;Souris-05;1;enter
2025-11-08T19:38:26;Souris-07;0;leave
2025-11-08T19:38:26;Souris-07;1;enter
2025-11-08T19:38:26;Souris-02;3;leave
2025-11-08T19:38:26;Souris-02;0;enter
2025-11-08T19:38:26;Souris-08;3;enter
2025-11-08T19:38:26;Souris-01;3;leave
2025-11-08T19:38:26;Souris-01;0;enter
2025-11-08T19:38:26;Souris-01;0;leave
2025-11-08T19:38:26;Souris-01;3;enter
2025-11-08T19:38:26;Souris-02;0;leave
2025-11-08T19:38:26;Souris-02;3;enter
2025-11-08T19:38:26;Souris-05;1;leave
2025-11-08T19:38:26;Souris-05;0;enter
2025-11-08T19:38:26;Souris-07;1;leave
2025-11-08T19:38:26;Souris-07;0;enter
2025-11-08T19:38:26;Souris-08;3;stay
2025-11-08T19:38:27;Souris-01;3;stay
2025-11-08T19:38:27;Souris-02;3;leave
2025-11-08T19:38:27;Souris-02;0;enter
2025-11-08T19:38:27;Souris-05;0;leave
2025-11-08T19:38:27;Souris-05;2;enter
2025-11-08T19:38:27;Souris-07;0;leave
2025-11-08T19:38:27;Souris-07;3;enter
2025-11-08T19:38:27;Souris-08;3;leave
2025-11-08T19:38:27;Souris-08;0;enter
2025-11-08T19:38:27;Souris-05;2;leave
2025-11-08T19:38:27;Souris-05;1;enter
2025-11-08T19:38:27;Souris-02;0;leave
2025-11-08T19:38:27;Souris-02;3;enter
2025-11-08T19:38:27;Souris-08;0;leave
2025-11-08T19:38:27;Souris-08;3;enter
2025-11-08T19:38:27;Souris-07;3;leave
2025-11-08T19:38:28;Souris-01;3;leave
2025-11-08T19:38:28;Souris-01;0;enter
2025-11-08T19:38:28;Souris-02;3;stay
2025-11-08T19:38:28;Souris-08;3;stay
2025-11-08T19:38:28;Souris-05;1;leave
2025-11-08T19:38:29;Souris-01;0;leave
2025-11-08T19:38:29;Souris-01;1;enter
2025-11-08T19:38:29;Souris-02;3;leave
2025-11-08T19:38:29;Souris-02;2;enter
2025-11-08T19:38:29;Souris-08;3;leave
2025-11-08T19:38:29;Souris-08;2;enter
2025-11-08T19:40:46;Souris-01;1;leave
2025-11-08T19:40:46;Souris-01;2;enter
2025-11-08T19:40:46;Souris-02;2;stay
2025-11-08T19:40:46;Souris-07;2;enter
2025-11-08T19:40:46;Souris-08;2;leave
2025-11-08T19:40:50;Souris-02;2;leave
2025-11-08T19:40:50;Souris-02;6;enter
2025-11-08T19:40:50;Souris-06;6;enter
2025-11-08T19:40:50;Souris-01;2;leave
2025-11-08T19:40:50;Souris-07;2;leave
2025-11-08T19:40:53;Souris-03;4;enter
2025-11-08T19:40:53;Souris-07;4;enter
2025-11-08T19:40:53;Souris-02;6;leave
2025-11-08T19:40:53;Souris-06;6;leave
2025-11-08T19:40:57;Souris-04;4;enter
2025-11-08T19:40:57;Souris-03;4;leave
2025-11-08T19:40:57;Souris-07;4;leave
2025-11-08T19:40:59;Souris-01;5;enter
2025-11-08T19:40:59;Souris-07;5;enter
2025-11-08T19:40:59;Souris-08;5;enter
2025-11-08T19:40:59;Souris-04;4;leave
2025-11-08T19:41:03;Souris-03;2;enter
2025-11-08T19:41:03;Souris-01;5;leave
2025-11-08T19:41:03;Souris-07;5;leave
2025-11-08T19:41:03;Souris-08;5;leave
2025-11-08T19:41:04;Souris-05;0;enter
2025-11-08T19:41:04;Souris-03;2;leave
2025-11-08T19:41:04;Souris-03;0;enter
2025-11-08T19:41:04;Souris-04;1;enter
2025-11-08T19:41:04;Souris-08;1;enter
2025-11-08T19:41:04;Souris-03;0;leave
2025-11-08T19:41:04;Souris-03;2;enter
2025-11-08T19:41:04;Souris-05;0;leave
2025-11-08T19:41:04;Souris-05;2;enter
2025-11-08T19:41:04;Souris-04;1;leave
2025-11-08T19:41:04;Souris-04;2;enter
2025-11-08T19:41:04;Souris-08;1;leave
2025-11-08T19:41:04;Souris-08;2;enter
2025-11-08T19:41:05;Souris-03;2;leave
2025-11-08T19:41:05;Souris-03;1;enter
2025-11-08T19:41:05;Souris-07;1;enter
2025-11-08T19:41:05;Souris-05;2;leave
2025-11-08T19:41:05;Souris-05;0;enter
2025-11-08T19:41:05;Souris-04;2;leave
2025-11-08T19:41:05;Souris-04;1;enter
2025-11-08T19:41:05;Souris-08;2;leave
2025-11-08T19:41:05;Souris-08;1;enter
2025-11-08T19:41:06;Souris-03;1;leave
2025-11-08T19:41:06;Souris-03;3;enter
2025-11-08T19:41:06;Souris-04;1;leave
2025-11-08T19:41:06;Souris-04;3;enter
2025-11-08T19:41:06;Souris-07;1;leave
2025-11-08T19:41:06;Souris-07;3;enter
2025-11-08T19:41:06;Souris-08;1;leave
2025-11-08T19:41:06;Souris-08;3;enter
2025-11-08T19:41:06;Souris-01;0;enter
2025-11-08T19:41:06;Souris-05;0;stay
2025-11-08T19:41:06;Souris-03;3;leave
2025-11-08T19:41:06;Souris-03;1;enter
2025-11-08T19:41:06;Souris-04;3;leave
2025-11-08T19:41:06;Souris-04;0;enter
2025-11-08T19:41:06;Souris-07;3;leave
2025-11-08T19:41:06;Souris-07;1;enter
2025-11-08T19:41:06;Souris-08;3;leave
2025-11-08T19:41:06;Souris-08;0;enter
2025-11-08T19:41:06;Souris-01;0;leave
2025-11-08T19:41:06;Souris-01;1;enter
2025-11-08T19:41:06;Souris-05;0;leave
2025-11-08T19:41:06;Souris-05;1;enter
2025-11-08T19:41:07;Souris-03;1;leave
2025-11-08T19:41:07;Souris-03;2;enter
2025-11-08T19:41:07;Souris-04;0;leave
2025-11-08T19:41:07;Souris-04;2;enter
2025-11-08T19:41:07;Souris-07;1;leave
2025-11-08T19:41:07;Souris-07;2;enter
2025-11-08T19:41:07;Souris-08;0;leave
2025-11-08T19:41:07;Souris-08;2;enter
2025-11-08T19:41:07;Souris-01;1;leave
2025-11-08T19:41:07;Souris-01;2;enter
2025-11-08T19:41:07;Souris-05;1;leave
2025-11-08T19:41:07;Souris-05;2;enter
2025-11-08T19:41:07;Souris-01;2;leave
2025-11-08T19:41:07;Souris-01;3;enter
2025-11-08T19:41:07;Souris-03;2;leave
2025-11-08T19:41:07;Souris-03;0;enter
2025-11-08T19:41:07;Souris-04;2;leave
2025-11-08T19:41:07;Souris-04;0;enter
2025-11-08T19:41:07;Souris-07;2;leave
2025-11-08T19:41:07;Souris-07;0;enter
2025-11-08T19:41:07;Souris-08;2;leave
2025-11-08T19:41:07;Souris-08;0;enter
2025-11-08T19:41:07;Souris-05;2;leave
2025-11-08T19:41:08;Souris-01;3;leave
2025-11-08T19:41:08;Souris-01;1;enter
2025-11-08T19:41:08;Souris-03;0;leave
2025-11-08T19:41:08;Souris-03;1;enter
2025-11-08T19:41:08;Souris-07;0;leave
2025-11-08T19:41:08;Souris-07;1;enter
2025-11-08T19:41:08;Souris-04;0;stay
2025-11-08T19:41:08;Souris-08;0;stay
2025-11-08T19:41:09;Souris-01;1;leave
2025-11-08T19:41:09;Souris-01;3;enter
2025-11-08T19:41:09;Souris-03;1;leave
2025-11-08T19:41:09;Souris-03;2;enter
2025-11-08T19:41:09;Souris-04;0;leave
2025-11-08T19:41:09;Souris-04;2;enter
2025-11-08T19:41:09;Souris-07;1;leave
2025-11-08T19:41:09;Souris-07;2;enter
2025-11-08T19:41:09;Souris-08;0;leave
2025-11-08T19:41:09;Souris-08;2;enter
2025-11-08T19:41:09;Souris-03;2;leave
2025-11-08T19:41:09;Souris-03;3;enter
2025-11-08T19:41:09;Souris-07;2;leave
2025-11-08T19:41:09;Souris-07;3;enter
2025-11-08T19:41:09;Souris-01;3;stay
2025-11-08T19:41:09;Souris-08;2;leave
2025-11-08T19:41:09;Souris-08;3;enter
2025-11-08T19:41:09;Souris-04;2;leave
2025-11-08T19:41:09;Souris-04;0;enter
2025-11-08T19:41:10;Souris-07;3;leave
2025-11-08T19:41:10;Souris-07;2;enter
2025-11-08T19:41:10;Souris-03;3;leave
2025-11-08T19:41:10;Souris-03;2;enter
2025-11-08T19:41:10;Souris-08;3;leave
2025-11-08T19:41:10;Souris-08;2;enter
2025-11-08T19:41:10;Souris-04;0;leave
2025-11-08T19:41:11;Souris-03;2;leave
2025-11-08T19:41:11;Souris-03;3;enter
2025-11-08T19:41:11;Souris-08;2;leave
2025-11-08T19:41:11;Souris-08;3;enter
2025-11-08T19:41:11;Souris-07;2;stay
2025-11-08T19:41:11;Souris-01;3;leave
2025-11-08T19:41:11;Souris-01;2;enter
2025-11-08T19:41:11;Souris-;0;enter
2025-11-08T19:41:11;Souris-01;2;stay
2025-11-08T19:41:11;Souris-03;3;leave
2025-11-08T19:41:11;Souris-03;2;enter
2025-11-08T19:41:11;Souris-08;3;leave
2025-11-08T19:41:11;Souris-08;2;enter
2025-11-08T19:41:12;Souris-03;2;leave
2025-11-08T19:41:12;Souris-03;0;enter
2025-11-08T19:41:12;Souris-07;2;leave
2025-11-08T19:41:12;Souris-07;0;enter
2025-11-08T19:41:12;Souris-08;2;leave
2025-11-08T19:41:12;Souris-08;0;enter
2025-11-08T19:41:12;Souris-;0;leave
2025-11-08T19:41:12;Souris-01;2;leave
2025-11-08T19:41:12;Souris-01;0;enter
2025-11-08T19:41:12;Souris-02;0;enter
2025-11-08T19:41:12;Souris-03;0;leave
2025-11-08T19:41:12;Souris-07;0;leave
2025-11-08T19:41:12;Souris-08;0;leave
2025-11-08T19:41:13;Souris-01;0;stay
2025-11-08T19:41:13;Souris-02;0;stay
2025-11-08T19:41:13;Souris-03;3;enter
2025-11-08T19:41:13;Souris-07;3;enter
2025-11-08T19:41:14;Souris-01;0;leave
2025-11-08T19:41:14;Souris-01;3;enter
2025-11-08T19:41:14;Souris-02;0;leave
2025-11-08T19:41:14;Souris-02;3;enter
2025-11-08T19:41:14;Souris-03;3;stay
2025-11-08T19:41:14;Souris-07;3;stay
2025-11-08T19:41:14;Souris-01;3;leave
2025-11-08T19:41:14;Souris-01;2;enter
2025-11-08T19:41:14;Souris-02;3;leave
2025-11-08T19:41:14;Souris-02;2;enter
2025-11-08T19:41:14;Souris-03;3;leave
2025-11-08T19:41:14;Souris-03;2;enter
2025-11-08T19:41:14;Souris-07;3;leave
2025-11-08T19:41:14;Souris-07;2;enter
2025-11-08T19:41:15;Souris-02;2;stay
2025-11-08T19:41:15;Souris-01;2;stay
2025-11-08T19:41:15;Souris-03;2;stay
2025-11-08T19:41:15;Souris-07;2;stay
2025-11-08T19:41:16;Souris-01;2;leave
2025-11-08T19:41:16;Souris-01;3;enter
2025-11-08T19:41:16;Souris-03;2;leave
2025-11-08T19:41:16;Souris-03;3;enter
2025-11-08T19:41:16;Souris-07;2;leave
2025-11-08T19:41:16;Souris-07;3;enter
2025-11-08T19:41:16;Souris-0;3;enter
2025-11-08T19:41:16;Souris-05;2;enter
2025-11-08T19:41:16;Souris-02;2;leave
2025-11-08T19:41:16;Souris-02;1;enter
2025-11-08T19:41:16;Souris-05;2;leave
2025-11-08T19:41:16;Souris-05;1;enter
2025-11-08T19:41:16;Souris-01;3;leave
2025-11-08T19:41:16;Souris-01;0;enter
2025-11-08T19:41:16;Souris-03;3;leave
2025-11-08T19:41:16;Souris-03;0;enter
2025-11-08T19:41:16;Souris-07;3;leave
2025-11-08T19:41:16;Souris-07;0;enter
2025-11-08T19:41:16;Souris-0;3;leave
2025-11-08T19:41:17;Souris-01;0;leave
2025-11-08T19:41:17;Souris-01;1;enter
2025-11-08T19:41:17;Souris-02;1;stay
2025-11-08T19:41:17;Souris-03;0;leave
2025-11-08T19:41:17;Souris-03;1;enter
2025-11-08T19:41:17;Souris-05;1;stay
2025-11-08T19:41:17;Souris-07;0;leave
2025-11-08T19:41:17;Souris-07;1;enter
2025-11-08T19:41:17;Souris-01;1;leave
2025-11-08T19:41:17;Souris-01;3;enter
2025-11-08T19:41:17;Souris-03;1;leave
2025-11-08T19:41:17;Souris-03;2;enter
2025-11-08T19:41:17;Souris-07;1;leave
2025-11-08T19:41:17;Souris-07;3;enter
2025-11-08T19:41:17;Souris-02;1;leave
2025-11-08T19:41:17;Souris-02;2;enter
2025-11-08T19:41:17;Souris-05;1;leave
2025-11-08T19:41:17;Souris-05;2;enter
2025-11-08T19:41:29;Souris-08;2;enter
2025-11-08T19:41:29;Souris-01;3;leave
2025-11-08T19:41:29;Souris-03;2;leave
2025-11-08T19:41:29;Souris-07;3;leave
2025-11-08T19:41:29;Souris-02;2;leave
2025-11-08T19:41:29;Souris-05;2;leave
2025-11-08T19:41:31;Souris-02;0;enter
2025-11-08T19:41:31;Souris-03;0;enter
2025-11-08T19:41:31;Souris-06;0;enter
2025-11-08T19:41:31;Souris-08;2;leave
2025-11-08T19:41:32;Souris-05;1;enter
2025-11-08T19:41:32;Souris-02;0;leave
2025-11-08T19:41:32;Souris-03;0;leave
2025-11-08T19:41:32;Souris-06;0;leave
2025-11-08T19:41:33;Souris-01;2;enter
2025-11-08T19:41:33;Souris-08;2;enter
2025-11-08T19:41:33;Souris-05;1;leave
2025-11-08T19:41:35;Souris-02;0;enter
2025-11-08T19:41:35;Souris-01;2;leave
2025-11-08T19:41:35;Souris-08;2;leave
2025-11-08T19:41:36;Souris-01;1;enter
2025-11-08T19:41:36;Souris-05;1;enter
2025-11-08T19:41:36;Souris-07;1;enter
2025-11-08T19:41:36;Souris-02;0;leave
2025-11-08T19:41:37;Souris-02;2;enter
2025-11-08T19:41:37;Souris-03;2;enter
2025-11-08T19:41:37;Souris-08;2;enter
2025-11-08T19:41:37;Souris-01;1;leave
2025-11-08T19:41:37;Souris-05;1;leave
2025-11-08T19:41:37;Souris-07;1;leave
2025-11-08T19:41:39;Souris-05;0;enter
2025-11-08T19:41:39;Souris-02;2;leave
2025-11-08T19:41:39;Souris-03;2;leave
2025-11-08T19:41:39;Souris-08;2;leave
2025-11-08T19:41:40;Souris-01;1;enter
2025-11-08T19:41:40;Souris-05;0;leave
2025-11-08T19:41:41;Souris-02;2;enter
2025-11-08T19:41:41;Souris-03;2;enter
2025-11-08T19:41:41;Souris-01;1;leave
2025-11-08T19:41:42;Souris-06;3;enter
2025-11-08T19:41:42;Souris-02;2;leave
2025-11-08T19:41:42;Souris-03;2;leave
2025-11-08T19:41:43;Souris-05;0;enter
2025-11-08T19:41:43;Souris-06;3;leave
2025-11-08T19:41:45;Souris-01;2;enter
2025-11-08T19:41:45;Souris-02;2;enter
2025-11-08T19:41:45;Souris-04;2;enter
2025-11-08T19:41:45;Souris-05;0;leave
2025-11-08T19:41:46;Souris-02;2;leave
2025-11-08T19:41:46;Souris-02;3;enter
2025-11-08T19:41:46;Souris-06;3;enter
2025-11-08T19:41:46;Souris-08;3;enter
2025-11-08T19:41:46;Souris-01;2;leave
2025-11-08T19:41:46;Souris-04;2;leave
2025-11-08T19:41:47;Souris-03;0;enter
2025-11-08T19:41:47;Souris-05;0;enter
2025-11-08T19:41:47;Souris-02;3;leave
2025-11-08T19:41:47;Souris-06;3;leave
2025-11-08T19:41:47;Souris-08;3;leave
2025-11-08T19:41:48;Souris-06;1;enter
2025-11-08T19:41:48;Souris-03;0;leave
2025-11-08T19:41:48;Souris-05;0;leave
2025-11-08T19:41:49;Souris-01;2;enter
2025-11-08T19:41:49;Souris-04;2;enter
2025-11-08T19:41:49;Souris-06;1;leave
2025-11-08T19:41:50;Souris-02;3;enter
2025-11-08T19:41:50;Souris-08;3;enter
2025-11-08T19:41:50;Souris-01;2;leave
2025-11-08T19:41:50;Souris-04;2;leave
2025-11-08T19:41:51;Souris-03;0;enter
2025-11-08T19:41:51;Souris-02;3;leave
2025-11-08T19:41:51;Souris-08;3;leave
2025-11-08T19:41:52;Souris-01;1;enter
2025-11-08T19:41:52;Souris-06;1;enter
2025-11-08T19:41:52;Souris-07;1;enter
2025-11-08T19:41:52;Souris-03;0;leave
2025-11-08T19:41:55;Souris-06;1;leave
2025-11-08T19:41:55;Souris-06;0;enter
2025-11-08T19:41:55;Souris-01;1;leave
2025-11-08T19:41:55;Souris-07;1;leave
2025-11-08T19:41:56;Souris-01;1;enter
2025-11-08T19:41:56;Souris-06;0;leave
2025-11-08T19:41:57;Souris-07;2;enter
2025-11-08T19:41:57;Souris-01;1;leave
2025-11-08T19:41:58;Souris-05;3;enter
2025-11-08T19:41:58;Souris-07;2;leave
2025-11-08T19:41:59;Souris-01;0;enter
2025-11-08T19:41:59;Souris-04;0;enter
2025-11-08T19:41:59;Souris-06;0;enter
2025-11-08T19:41:59;Souris-05;3;leave
2025-11-08T19:42:01;Souris-07;2;enter
2025-11-08T19:42:01;Souris-01;0;leave
2025-11-08T19:42:01;Souris-04;0;leave
2025-11-08T19:42:01;Souris-06;0;leave
2025-11-08T19:42:02;Souris-05;3;enter
2025-11-08T19:42:02;Souris-06;3;enter
2025-11-08T19:42:02;Souris-07;2;leave
2025-11-08T19:42:03;Souris-01;0;enter
2025-11-08T19:42:03;Souris-04;0;enter
2025-11-08T19:42:03;Souris-05;3;leave
2025-11-08T19:42:03;Souris-06;3;leave
2025-11-08T19:42:06;Souris-06;3;enter
2025-11-08T19:42:06;Souris-01;0;leave
2025-11-08T19:42:06;Souris-04;0;leave
2025-11-08T19:42:08;Souris-08;1;enter
2025-11-08T19:42:08;Souris-06;3;leave
2025-11-08T19:42:10;Souris-03;3;enter
2025-11-08T19:42:10;Souris-08;1;leave
2025-11-08T19:42:11;Souris-06;0;enter
2025-11-08T19:42:11;Souris-03;3;leave
2025-11-08T19:42:12;Souris-08;1;enter
2025-11-08T19:42:12;Souris-06;0;leave
2025-11-08T19:42:13;Souris-02;2;enter
2025-11-08T19:42:13;Souris-08;1;leave
2025-11-08T19:42:14;Souris-01;3;enter
2025-11-08T19:42:14;Souris-03;3;enter
2025-11-08T19:42:14;Souris-02;2;leave
2025-11-08T19:42:15;Souris-06;0;enter
2025-11-08T19:42:15;Souris-07;0;enter
2025-11-08T19:42:15;Souris-01;3;leave
2025-11-08T19:42:15;Souris-03;3;leave
2025-11-08T19:42:16;Souris-06;0;leave
2025-11-08T19:42:16;Souris-06;1;enter
2025-11-08T19:42:16;Souris-08;1;enter
2025-11-08T19:42:16;Souris-07;0;leave
2025-11-08T19:42:17;Souris-02;2;enter
2025-11-08T19:42:17;Souris-08;1;leave
2025-11-08T19:42:17;Souris-08;2;enter
2025-11-08T19:42:17;Souris-06;1;leave
2025-11-08T19:42:18;Souris-01;3;enter
2025-11-08T19:42:18;Souris-02;2;leave
2025-11-08T19:42:18;Souris-08;2;leave
2025-11-08T19:42:19;Souris-07;0;enter
2025-11-08T19:42:19;Souris-01;3;leave
2025-11-08T19:42:20;Souris-03;1;enter
2025-11-08T19:42:20;Souris-05;1;enter
2025-11-08T19:42:20;Souris-06;1;enter
2025-11-08T19:42:20;Souris-07;0;leave
2025-11-08T19:42:21;Souris-08;2;enter
2025-11-08T19:42:21;Souris-03;1;leave
2025-11-08T19:42:21;Souris-05;1;leave
2025-11-08T19:42:21;Souris-06;1;leave
2025-11-08T19:42:22;Souris-01;3;enter
2025-11-08T19:42:22;Souris-07;3;enter
2025-11-08T19:42:22;Souris-08;2;leave
2025-11-08T19:42:23;Souris-04;0;enter
2025-11-08T19:42:23;Souris-06;0;enter
2025-11-08T19:42:23;Souris-01;3;leave
2025-11-08T19:42:23;Souris-07;3;leave
2025-11-08T19:42:24;Souris-01;1;enter
2025-11-08T19:42:24;Souris-03;1;enter
2025-11-08T19:42:24;Souris-05;1;enter
2025-11-08T19:42:24;Souris-04;0;leave
2025-11-08T19:42:24;Souris-06;0;leave
2025-11-08T19:42:26;Souris-02;3;enter
2025-11-08T19:42:26;Souris-07;3;enter
2025-11-08T19:42:26;Souris-01;1;leave
2025-11-08T19:42:26;Souris-03;1;leave
2025-11-08T19:42:26;Souris-05;1;leave
2025-11-08T19:42:29;Souris-04;0;enter
2025-11-08T19:42:29;Souris-08;0;enter
2025-11-08T19:42:29;Souris-02;3;leave
2025-11-08T19:42:29;Souris-07;3;leave
2025-11-08T19:42:31;Souris-01;1;enter
2025-11-08T19:42:31;Souris-04;0;leave
2025-11-08T19:42:31;Souris-08;0;leave
2025-11-08T19:42:37;Souris-07;0;enter
2025-11-08T19:42:37;Souris-01;1;leave
2025-11-08T19:42:39;Souris-02;1;enter
2025-11-08T19:42:39;Souris-06;1;enter
2025-11-08T19:42:39;Souris-07;0;leave
2025-11-08T19:42:41;Souris-08;2;enter
2025-11-08T19:42:41;Souris-02;1;leave
2025-11-08T19:42:41;Souris-06;1;leave
2025-11-08T19:42:43;Souris-04;3;enter
